frame,time,"$f_{2,-2}$","$f_{2,-1}$","$f_{2,0}$","$f_{2,1}$","$f_{2,2}$",symbol
45200.0,6.554,0.00912686800351717,-0.0035444154160444805,-0.0036480523159356255,-0.0035444154160444662,0.009126868003517186,I
45400.0,6.583,0.0062888661647798475,-0.0009328967200122669,-0.009301664650994869,-0.0009328967200122549,0.006288866164779862,I
45600.0,6.612,0.004676447881339234,-0.005130467939666875,-0.006452410541761656,-0.005130467939666865,0.004676447881339251,I
45800.0,6.641,0.00896556900933743,-0.01401158275911435,-0.0062817135595298924,-0.014011582759114344,0.008965569009337456,I
46000.0,6.67,-0.00066909866985526,0.0018597917824736859,0.0023937977507447407,0.0018597917824736809,-0.0006690986698552736,I
46200.0,6.699,0.006818102495498951,-0.010935392631091867,-0.003587265731338811,-0.010935392631091867,0.006818102495498962,I
46400.0,6.728,0.007838288665516842,-0.009352177580408884,-0.01528242717196536,-0.009352177580408887,0.007838288665516863,I
46600.0,6.757,0.01322936869691226,-0.005542169006056641,-0.012911798469321726,-0.005542169006056619,0.01322936869691226,I
46800.0,6.786,0.006101760684157495,-0.0026076652044959483,-0.015438354065892883,-0.0026076652044959288,0.006101760684157501,I
47000.0,6.8149999999999995,0.012367590813455051,-0.005906419843303703,-0.014945510931467627,-0.005906419843303684,0.012367590813455068,I
47200.0,6.843999999999999,0.018310031069058614,-0.009007160668092129,-0.02173443818660516,-0.009007160668092113,0.01831003106905862,I
47400.0,6.872999999999999,0.010841202652343422,-0.01354062643548822,-0.013592920757438016,-0.01354062643548821,0.010841202652343436,I
47600.0,6.902000000000001,0.012856002269752169,-0.016534174360307925,-0.01010156884977761,-0.016534174360307918,0.012856002269752184,I
47800.0,6.931000000000001,0.008885958166438819,-0.013522491046485839,-0.007754975979740242,-0.013522491046485823,0.008885958166438836,I
48000.0,6.960000000000001,0.022566501832686804,0.014015772758511158,-0.00650300870248039,0.014015772758511158,0.0225665018326868,I
48200.0,6.989000000000001,0.017183894714696352,0.016678240343491288,-0.01297587494610326,0.016678240343491288,0.017183894714696352,I
48400.0,7.018000000000001,0.027687975419444247,0.01591685470973212,0.007142525588518072,0.015916854709732118,0.02768797541944423,I
48600.0,7.047000000000001,0.024069838351157533,0.031182219779852194,0.013741907281789794,0.031182219779852176,0.02406983835115754,I
48800.0,7.0760000000000005,0.020497116508870386,0.029187091264256927,0.012618261860491335,0.02918709126425692,0.02049711650887039,I
49000.0,7.105,0.02534880710288529,0.008780815865589712,0.006532018412472291,0.0087808158655897,0.025348807102885285,I
49200.0,7.134,0.01612065069654436,0.023051319903066032,-0.0017254652154021183,0.023051319903066022,0.016120650696544364,I
49400.0,7.163,0.015769093389966796,0.00797673971074923,0.0063042965729140305,0.007976739710749225,0.015769093389966796,I
49600.0,7.192,0.003980355927790907,0.00819472649924231,0.017809125924607126,0.008194726499242296,0.003980355927790909,I
49800.0,7.221,9.206763726415703e-06,-0.0037050953452026736,0.02443780357865692,-0.003705095345202685,9.206763726411032e-06,I
50000.0,7.25,0.011052254835500468,-0.009325937447871817,-0.008146821060587565,-0.00932593744787181,0.011052254835500482,I
50200.0,7.279,0.012683253820827935,-0.006664849235133722,0.0029354933928976024,-0.006664849235133711,0.01268325382082794,I
50400.0,7.308,0.0063971803049182804,-0.009256069037781523,0.0021242986751502176,-0.009256069037781521,0.006397180304918288,I
50600.0,7.337,0.006576975064858639,-0.008312011737159675,0.007852685747200987,-0.008312011737159675,0.006576975064858643,I
50800.0,7.366,0.0038913899099144935,-0.008964009861579515,0.004881396271406819,-0.008964009861579508,0.0038913899099145017,I
51000.0,7.395,-0.004808981262973668,0.002973704375000019,0.000964316285218411,0.002973704374999996,-0.004808981262973669,I
51200.0,7.4239999999999995,0.0012977302575593328,-0.0028856562176815684,0.009686448607148507,-0.0028856562176815537,0.001297730257559328,I
51400.0,7.452999999999999,0.005687681454861804,-0.0006604212310794222,0.0015068646963994593,-0.0006604212310794198,0.005687681454861807,I
51600.0,7.481999999999999,0.00475526077593451,-0.0008670336472528645,0.0011074929624077462,-0.0008670336472528533,0.004755260775934505,I
51800.0,7.511000000000001,-0.00115040870975448,0.0012992222666639134,-0.003910375843531461,0.0012992222666639256,-0.001150408709754475,I
52000.0,7.540000000000001,0.008836549856733534,-0.0053915760535707645,0.013681310933071912,-0.005391576053570769,0.008836549856733537,I
52200.0,7.569000000000001,0.0018531482794594606,-0.007424038258909624,0.010009407084362872,-0.007424038258909622,0.0018531482794594595,I
52400.0,7.598000000000001,0.004664718839084359,-0.016215342326610507,0.0112848411547923,-0.01621534232661051,0.004664718839084361,I
52600.0,7.627000000000001,-0.003882036014015711,-0.0007326098356749398,-0.008229166999007281,-0.0007326098356749181,-0.0038820360140157076,I
52800.0,7.656000000000001,0.0004952775412064101,-0.01521304509589667,0.02529774029240653,-0.015213045095896664,0.0004952775412064125,I
53000.0,7.6850000000000005,0.0006221063461139814,-0.02691467395111319,0.023742630418835498,-0.02691467395111319,0.0006221063461139797,I
53200.0,7.714,-0.0035936141049595907,-0.0006942910754157142,-0.010869289232367503,-0.0006942910754156998,-0.003593614104959589,I
53400.0,7.743,-0.0020480427716338128,0.002258310226460738,-0.013514819381365433,0.002258310226460743,-0.0020480427716338106,I
53600.0,7.772,0.004797564119754293,-0.025664445689872927,0.018455576210836912,-0.025664445689872945,0.004797564119754286,I
53800.0,7.801,-0.005812359587923596,0.0037062215434103415,-0.014131006380511799,0.003706221543410334,-0.005812359587923597,I
54000.0,7.83,-0.007452048781733322,-0.0015073776963308218,-0.010981699640726953,-0.0015073776963308158,-0.0074520487817333276,I
54200.0,7.859,-0.00781945031509903,-0.0016576281814576887,-0.014387114999501615,-0.0016576281814576802,-0.007819450315099032,I
54400.0,7.888,-0.005447782269073076,0.0021983327632982518,-0.007556445019189632,0.0021983327632982544,-0.0054477822690730815,I
54600.0,7.917,-0.0063693147581117835,-0.03459778697716792,0.013110366370042318,-0.03459778697716794,-0.006369314758111785,I
54800.0,7.946,-0.006540612655131194,0.000996141716378008,-0.003925482760561516,0.0009961417163780214,-0.006540612655131199,I
55000.0,7.975,-0.006422094642866584,0.0004359905606069573,-0.0027876035099688922,0.00043599056060696095,-0.006422094642866587,I
55200.0,8.004,-0.0032641266532074595,0.005909595672894422,-0.004850512210636876,0.005909595672894429,-0.0032641266532074617,I
55400.0,8.033,-0.0035288994102896484,-0.022757635558913192,0.012811187001729986,-0.022757635558913192,-0.003528899410289644,I
55600.0,8.062,-0.00811234374375191,0.002909397581294945,-0.0005175014134582966,0.002909397581294956,-0.008112343743751917,I
55800.0,8.091,-0.0062006393224740275,0.0008144576365012794,-0.00431534955204126,0.0008144576365012902,-0.0062006393224740336,I
56000.0,8.120000000000001,-0.004343287612288875,0.0012139331103989655,-0.002593836718632723,0.0012139331103989833,-0.004343287612288887,I
56200.0,8.149000000000001,-0.0052884401110040455,-4.457220534736977e-05,-0.01073925998029149,-4.45722053473571e-05,-0.00528844011100404,I
56400.0,8.178,0.0036321219152097503,-0.03239479761304089,0.02182211592661308,-0.03239479761304089,0.003632121915209754,I
56600.0,8.207,-0.0008191817682973762,-0.03864354366423961,0.037397070624384035,-0.03864354366423961,-0.0008191817682973695,I
56800.0,8.236,-0.00746622781201111,-0.0019409425416157485,-0.009889813442202997,-0.0019409425416157353,-0.007466227812011118,I
57000.0,8.265,-0.009429625037427473,-0.00032318553568512297,-0.010488212995941692,-0.0003231855356851192,-0.00942962503742748,I
57200.0,8.294,-0.008262240634128844,0.001079869407448563,-0.007198182285624183,0.0010798694074485725,-0.00826224063412885,I
57400.0,8.323,-0.008922834823110024,0.0003015502002493382,-0.007220902055813351,0.00030155020024934677,-0.008922834823110033,I
57600.0,8.352,-0.0074614047214100615,0.0023354234338497197,-0.006253431843418894,0.002335423433849721,-0.00746140472141007,I
57800.0,8.381,-0.007268448992819762,-0.0007143910624311653,-0.001569263920465438,-0.0007143910624311572,-0.007268448992819772,I
58000.0,8.41,-0.008874209430437402,-0.0013259220656442463,0.0034105077307935573,-0.0013259220656442396,-0.008874209430437414,I
58200.0,8.439,-0.008337680426925934,-0.0017523233675734644,0.005648205462781109,-0.0017523233675734548,-0.008337680426925937,I
58400.0,8.468,-0.003842708415856418,-0.00040343200645723764,0.01052605037952996,-0.0004034320064572337,-0.0038427084158564337,I
58600.0,8.497,-0.004088027977962038,-0.0012469395287451693,0.011057444974244232,-0.0012469395287451521,-0.004088027977962053,I
58800.0,8.526,-0.00381580585946525,0.00010577330197741424,0.015112107698509222,0.00010577330197742723,-0.0038158058594652622,I
59000.0,8.555,-0.0009159188167309047,0.0013154587588670576,0.011811277756569113,0.0013154587588670454,-0.0009159188167309195,I
59200.0,8.584,-0.0002528772096287094,-0.002053203491310836,0.013624664368887103,-0.002053203491310825,-0.0002528772096287157,I
59400.0,8.613,-3.949381028985438e-05,-0.0004900269054810645,0.008737806086405514,-0.0004900269054810535,-3.949381028986162e-05,I
59600.0,8.642,0.00053947626230162,-0.0004898015219166332,0.006515563191276496,-0.000489801521916638,0.0005394762623015965,I
59800.0,8.671,0.0004376060729322583,-0.000341154970366818,0.006013376226739633,-0.00034115497036681916,0.0004376060729322504,I
60000.0,8.7,0.002627199393009781,-0.02909285482427486,0.04405978879522998,-0.02909285482427487,0.0026271993930097803,I
60200.0,8.729000000000001,0.005040060307088405,-0.028414168364666786,0.036121635392829796,-0.02841416836466678,0.005040060307088402,I
60400.0,8.758000000000001,0.005015778231234817,-0.023618276471695242,0.0240831982661998,-0.02361827647169525,0.005015778231234805,I
60600.0,8.787,0.004826407807913053,-0.02579029668876139,0.026695939282212304,-0.025790296688761403,0.004826407807913044,I
60800.0,8.816,0.002834115210390835,-0.021345303278182487,0.031394143628746145,-0.021345303278182497,0.0028341152103908375,I
61000.0,8.845,0.0031022682191798132,-0.018203693422580887,0.0334115026820192,-0.018203693422580887,0.0031022682191798115,I
61200.0,8.874,0.003106599738838752,-0.01498752376022154,0.03347628594353846,-0.01498752376022154,0.0031065997388387548,I
61400.0,8.903,0.003984872119030133,-0.012579388525554965,0.027132633572326918,-0.012579388525554947,0.003984872119030129,I
61600.0,8.932,0.00250992530995674,-0.010798188732901547,0.02034221118525,-0.010798188732901533,0.0025099253099567457,I
61800.0,8.961,-0.0015251025147397666,-0.007097249173991403,0.015424293465692305,-0.0070972491739914045,-0.0015251025147397645,I
62000.0,8.99,-0.0013702196839923662,-0.004576715735121802,0.020943891314730765,-0.004576715735121797,-0.00137021968399237,I
62200.0,9.019,0.0008900160333028878,-0.0020242570541705073,0.015929902138249977,-0.002024257054170506,0.000890016033302887,I
62400.0,9.048,0.0018159434122310962,-0.0008053161362175684,0.010701744298865373,-0.0008053161362175637,0.0018159434122310952,I
62600.0,9.077,0.00017250439180934105,-0.0029139597582543667,0.0033030645066152117,-0.0029139597582543758,0.00017250439180931934,I
62800.0,9.106,0.00017296270852950368,-0.0010684716656958453,0.002197930416048389,-0.0010684716656958518,0.00017296270852948495,I
63000.0,9.135,0.0018414285509198735,-0.0023494456553884674,0.007465307937923069,-0.0023494456553884557,0.0018414285509198837,I
