,symbol,x,y,z,frame
1403,H,-0.124141D+02,-0.150182D+02,-0.529602D+01,2
1404,H,0.106323D+02,-0.191555D+02,0.278368D+02,2
1405,O,-0.508446D+01,-0.666857D+01,0.184897D+00,2
1406,H,-0.261146D+02,-0.285986D+01,0.674531D+01,2
1407,H,-0.560249D+01,-0.165876D+02,-0.623673D+01,2
1408,O,-0.658397D+01,0.426855D+01,0.528259D+01,2
1409,H,-0.467929D+02,0.430389D+02,-0.249624D+02,2
1410,H,0.330541D+02,0.567542D+01,0.108712D+02,2
1411,O,-0.297535D+00,-0.105856D+01,0.785704D+01,2
1412,H,-0.202402D+02,-0.106874D+01,-0.728855D+01,2
1413,H,-0.180934D+02,-0.242527D+02,0.201006D+02,2
1414,O,-0.737264D+00,0.280259D+01,0.268606D+01,2
1415,H,0.497899D+02,-0.158089D+02,-0.326976D+02,2
1416,H,-0.114103D+01,0.183383D+01,-0.674659D+01,2
1417,O,-0.301980D+01,-0.106829D+02,0.691810D+01,2
1418,H,-0.187382D+01,-0.233235D+02,-0.734827D+01,2
1419,H,0.728949D+01,-0.240838D+02,-0.142693D+02,2
1420,O,0.418386D+01,-0.393804D+01,-0.733272D+00,2
1421,H,-0.664994D+01,-0.549356D+01,0.173786D+02,2
1422,H,-0.180608D+01,0.388786D+01,-0.206510D+02,2
1423,O,0.668258D+01,0.443093D+01,0.135985D+01,2
1424,H,-0.147315D+02,-0.133868D+02,0.319024D+01,2
1425,H,-0.114620D+02,0.633269D+01,-0.339632D+02,2
1426,O,0.389649D+01,0.337600D+01,-0.233590D+01,2
1427,H,-0.212765D+02,-0.294744D+02,-0.271326D+02,2
1428,H,-0.312887D+02,0.759970D+01,0.990087D+01,2
1429,O,-0.342479D+01,0.147928D+01,0.560562D+01,2
1430,H,0.500143D+01,0.109538D+02,0.577237D+01,2
1431,H,0.279625D+02,-0.122492D+02,0.232781D+01,2
1432,O,-0.593034D+01,0.161002D+01,0.400805D+01,2
1433,H,-0.524412D+01,-0.111754D+02,0.339325D+02,2
1434,H,0.285138D+02,-0.123599D+02,-0.921330D+01,2
1435,O,-0.591458D+01,0.215082D+01,-0.340623D+00,2
1436,H,0.738159D+01,0.874412D+01,-0.190083D+01,2
1437,H,-0.125564D+02,0.156768D+02,-0.226400D+02,2
1438,O,0.393602D+01,0.379249D+01,-0.254358D+01,2
1439,H,-0.869971D-01,0.296026D+02,-0.263550D+01,2
1440,H,0.104038D+02,-0.202672D+02,-0.512993D+01,2
1441,O,0.201338D+00,0.854889D+00,-0.468040D+01,2
1442,H,0.613530D+01,0.175461D+02,-0.529209D-02,2
1443,H,-0.291342D+02,-0.258798D+02,0.256157D+02,2
1444,O,0.725936D+01,0.175598D+01,-0.983959D+01,2
1445,H,0.102360D+02,-0.349088D+01,0.285331D+01,2
1446,H,0.199264D+02,0.279033D+01,-0.320850D+01,2
1447,O,0.108177D+01,-0.132510D+01,-0.125674D+01,2
1448,H,-0.198179D+02,0.387070D+01,0.123010D+02,2
1449,H,0.344313D+02,0.725856D+01,0.109396D+02,2
1450,O,0.923902D+00,-0.158508D+00,0.217778D+01,2
1451,H,-0.216045D+02,0.194533D+02,0.204979D+02,2
1452,H,-0.100635D+02,0.157293D+01,0.495555D+01,2
1453,O,0.724191D+00,0.671153D+01,0.433930D+00,2
1454,H,0.365990D+02,0.203434D+02,-0.263369D+02,2
1455,H,-0.882527D+01,-0.310852D+01,-0.120902D+02,2
1456,O,-0.119177D+02,0.154293D+01,-0.424978D+01,2
1457,H,-0.225095D+01,-0.132409D+01,0.117659D+02,2
1458,H,-0.261590D+01,0.157567D+01,0.188091D+02,2
1459,O,-0.185379D+01,0.603158D+01,-0.513643D+00,2
1460,H,-0.750283D+01,0.470963D+02,0.232229D+02,2
1461,H,-0.105991D+02,0.181973D+02,0.118511D+02,2
1462,O,0.535644D+00,0.771388D+00,-0.105979D+01,2
1463,H,-0.251568D+02,0.564643D+01,-0.156755D+01,2
1464,H,0.157805D+02,0.790303D+01,0.145629D+02,2
1465,O,-0.101450D+01,0.244445D+01,-0.280263D+01,2
1466,H,-0.210137D+00,-0.282198D+02,0.143075D+02,2
1467,H,0.159334D+01,0.126061D+02,-0.337939D+01,2
1468,O,0.155104D+01,-0.295648D+00,-0.784253D+01,2
1469,H,-0.331230D+00,0.139588D+02,-0.180500D+01,2
1470,H,-0.152872D+02,0.187145D+02,-0.228039D+02,2
1471,O,0.143857D+02,0.204067D+01,-0.282115D+01,2
1472,H,0.951102D+01,0.113875D+02,-0.361791D+02,2
1473,H,-0.200008D+02,0.551770D+01,0.279385D+02,2
1474,O,-0.281316D+01,0.310364D+01,0.620404D+00,2
1475,H,0.234480D+02,0.233899D+02,0.337489D+02,2
1476,H,0.781609D+01,0.713909D+00,0.582475D+01,2
1477,O,0.121508D+00,-0.532212D+01,0.607680D+01,2
1478,H,-0.154343D+02,-0.509798D+02,-0.304611D+02,2
1479,H,0.258857D+01,-0.365028D+02,0.951945D+01,2
1480,molden,generated,tinker,.xyz,2
1481,O,-0.120649D+01,0.652251D+01,0.844925D+01,2
1482,H,-0.594594D+01,0.730516D+01,0.995909D+01,2
1483,H,-0.144724D+02,-0.631387D+01,0.123701D+02,2
1484,O,-0.603972D+01,-0.283255D+01,-0.333414D+01,2
1485,H,-0.826986D+01,0.644117D+01,-0.712024D+01,2
1486,H,-0.785959D+00,-0.183747D+01,-0.199098D+01,2
1487,O,0.210510D+01,-0.272029D+01,0.842196D+00,2
1488,H,-0.601873D+01,-0.819327D+01,0.121313D+01,2
1489,H,0.263217D+01,0.820848D+01,0.397498D+01,2
1490,O,0.437101D+01,0.187725D+01,-0.708331D-01,2
1491,H,0.170587D+02,0.143507D+02,-0.189126D+02,2
1492,H,0.313764D+01,0.954383D+01,0.159708D+02,2
1493,O,-0.541457D+01,-0.297786D+01,-0.807208D+00,2
1494,H,-0.360015D+01,0.157061D+02,-0.246523D+01,2
1495,H,-0.257014D+02,-0.181475D+02,-0.117980D+02,2
1496,O,-0.421886D+01,-0.245870D+01,0.567245D+00,2
1497,H,-0.222649D+02,0.764610D+01,-0.788968D+01,2
1498,H,-0.145987D+02,-0.132527D+02,-0.255254D+01,2
1499,O,0.119804D+01,0.806339D+00,-0.144510D+01,2
1500,H,0.237950D+02,-0.508144D+01,-0.512916D+00,2
1501,H,0.199482D+02,-0.223819D+02,-0.235114D+02,2
1502,O,-0.440045D+01,-0.426076D+01,-0.697407D+01,2
1503,H,-0.251292D+02,-0.150515D+02,0.114766D+02,2
1504,H,-0.123034D+02,-0.159604D+02,0.105412D+02,2
1505,O,-0.319136D+01,0.380905D+01,-0.464347D+01,2
1506,H,-0.155136D+02,-0.117780D+02,0.123465D+01,2
1507,H,0.128603D+02,0.372962D+02,-0.223696D+01,2
1508,O,-0.347055D+01,0.428141D+01,-0.340883D+01,2
1509,H,0.219891D+02,0.226784D+02,-0.603580D+01,2
1510,H,0.207927D+02,0.291381D+02,-0.329183D+02,2
1511,O,0.999110D+01,-0.900505D+00,0.912861D+01,2
1512,H,-0.226419D+02,-0.257387D+02,-0.664962D+01,2
1513,H,0.774344D+01,-0.812650D+01,-0.354211D+02,2
1514,O,0.315859D+00,-0.982495D+00,0.698686D+01,2
1515,H,-0.164207D+02,-0.846546D+01,0.420042D+02,2
1516,H,0.138178D+02,0.707443D+01,0.120883D+02,2
1517,O,-0.140173D+00,-0.148205D+00,-0.421672D+01,2
1518,H,0.280351D+02,-0.136017D+01,-0.459358D+01,2
1519,H,-0.311728D+02,0.709225D+01,-0.560183D+01,2
1520,O,0.324209D+01,-0.265447D+01,-0.510285D+01,2
1521,H,-0.114020D+02,0.331364D+02,0.190715D+02,2
1522,H,-0.481080D+01,-0.157649D+02,-0.164641D+02,2
1523,O,0.599860D+00,-0.118922D+01,0.230739D+01,2
1524,H,-0.590916D+01,-0.506301D+01,0.315549D+01,2
1525,H,0.775984D+01,-0.632096D+01,-0.312874D+02,2
1526,O,0.834807D+00,-0.323011D+01,-0.304785D+00,2
1527,H,-0.111858D+02,-0.459549D+01,-0.216115D+01,2
1528,H,0.113398D+02,0.125279D+02,-0.270994D+02,2
1529,O,-0.232010D+01,-0.596242D+01,0.586677D+01,2
1530,H,0.178950D+02,0.100010D+01,-0.192996D+02,2
1531,H,0.216502D+01,-0.355142D+00,-0.195077D+02,2
1532,O,0.223320D+01,0.306995D+00,0.367151D+01,2
1533,H,0.532417D+00,-0.109212D+02,0.286476D+02,2
1534,H,-0.699363D+01,0.237181D+01,-0.595042D+01,2
1535,O,-0.241485D+01,0.235630D+01,-0.185168D+00,2
1536,H,0.286579D+02,0.520398D+02,-0.430772D+02,2
1537,H,-0.388747D+02,-0.474182D+01,-0.204156D+01,2
1538,O,0.250507D+01,0.908934D+00,0.151639D+02,2
1539,H,0.204849D+02,-0.537119D+01,0.195650D+02,2
1540,H,-0.251962D+02,-0.123215D+02,-0.125478D+02,2
1541,O,-0.141410D+01,-0.700340D+00,-0.350609D+01,2
1542,H,-0.813296D+01,-0.157706D+02,0.721152D+01,2
1543,H,0.131213D+02,-0.468634D+01,-0.128664D+02,2
1544,O,-0.147757D+01,0.517641D+01,0.354414D+01,2
1545,H,-0.285540D+01,0.887474D+01,-0.150959D+02,2
1546,H,0.114387D+02,0.140262D+02,0.327207D+01,2
1547,O,-0.916496D+00,-0.384580D+01,-0.502115D+01,2
1548,H,-0.643370D+01,-0.360018D+01,0.456988D+00,2
1549,H,0.197160D+02,0.332486D+01,0.953393D+01,2
1550,O,-0.854904D+01,-0.733413D+01,-0.207445D+00,2
1551,H,-0.604105D+01,-0.374511D+02,-0.102611D+02,2
1552,H,0.187770D+02,0.349767D+01,0.873621D+00,2
1553,O,-0.326476D+00,-0.681446D+00,0.826743D+01,2
1554,H,0.283214D+01,-0.346682D+00,0.277634D+02,2
1555,H,0.124260D+02,0.104950D+02,-0.107775D+02,2
1556,O,-0.816540D+00,0.513580D+01,0.521488D+01,2
1557,H,-0.962894D+00,0.425392D+02,0.321959D+02,2
1558,H,-0.700796D+01,-0.145590D+02,-0.115311D+02,2
1559,O,-0.559359D+00,-0.902759D+01,0.187184D+00,2
1560,H,-0.640337D+01,0.976946D+01,0.348515D+01,2
1561,H,0.121091D+02,-0.101360D+02,0.185466D+02,2
1562,O,-0.437532D+00,0.413141D+01,-0.269000D+01,2
1563,H,0.273493D+02,0.115632D+02,-0.185631D+02,2
1564,H,-0.707717D+01,-0.161848D+02,-0.138173D+02,2
1565,O,0.860784D+01,0.361471D+01,0.451251D+01,2
1566,H,0.855020D+01,0.714910D+01,-0.289949D+01,2
1567,H,-0.906249D+01,-0.197458D+02,0.678927D+01,2
1568,O,0.767758D+01,0.422926D+01,-0.219775D+01,2
1569,H,0.960804D+00,0.179349D+02,-0.432543D+01,2
1570,H,-0.407836D+02,0.105750D+02,0.299220D+01,2
1571,O,-0.646025D+01,-0.403936D+01,0.551405D+01,2
1572,H,-0.124980D+02,0.118379D+02,0.572814D+01,2
1573,H,-0.969049D+01,-0.171588D+02,0.143101D+01,2
1574,O,-0.658658D+01,0.139797D+00,-0.425244D+01,2
1575,H,-0.751086D+01,0.776182D+01,0.148148D+02,2
1576,H,0.102571D+02,-0.875078D+01,-0.181398D+01,2
1577,O,0.381228D+01,-0.281750D+01,-0.134821D+01,2
1578,H,0.945468D+01,0.108408D+02,-0.357636D+00,2
1579,H,-0.229303D+02,0.268782D+02,0.137345D+01,2
1580,O,0.282035D+01,0.321620D+01,-0.315176D+01,2
1581,H,0.230491D+01,-0.428220D+01,-0.109320D+02,2
1582,H,-0.798609D+01,-0.559221D+02,-0.117928D+02,2
1583,O,-0.138852D+01,0.119472D+01,0.226096D+01,2
1584,H,-0.859695D+01,-0.536835D+01,-0.283009D+01,2
1585,H,0.768331D+01,-0.157547D+02,-0.428657D+00,2
1586,O,-0.563004D+01,-0.957845D+00,0.572507D+01,2
1587,H,0.211112D+01,0.152335D+02,0.411693D+02,2
1588,H,-0.340924D+00,0.143369D+01,-0.507251D+02,2
1589,O,-0.137768D+01,0.730130D+00,-0.157733D+01,2
1590,H,-0.155313D+02,-0.123233D+02,-0.554076D+01,2
1591,H,-0.108596D+02,0.441159D+01,-0.908211D+01,2
1592,O,0.128421D+01,0.210406D+01,0.396001D+01,2
1593,H,-0.460926D+01,-0.311270D+02,-0.124870D+02,2
1594,H,-0.162157D+02,0.428762D+01,-0.297192D+01,2
1595,O,-0.237255D+01,0.608767D+01,0.167412D+01,2
1596,H,0.135116D+02,-0.375686D+01,0.676448D+01,2
1597,H,-0.627679D+01,0.813228D+01,0.258942D+01,2
1598,O,0.270865D+01,-0.433929D+00,-0.368565D+01,2
1599,H,0.186455D+02,0.224181D+01,0.228163D+02,2
1600,H,-0.512760D+01,0.193536D+02,-0.198638D+02,2
1601,O,-0.177014D+01,0.729659D+01,0.200194D+01,2
1602,H,0.138129D+01,0.216914D+02,-0.740185D+01,2
1603,H,-0.179885D+02,0.175764D+02,0.119837D+02,2
1604,O,-0.215482D+01,-0.860953D+01,-0.422446D+01,2
1605,H,0.123387D+02,-0.119385D+01,0.989898D+01,2
1606,H,-0.702993D+01,0.173753D+01,-0.112707D+02,2
1607,O,0.552205D+01,-0.664746D+00,-0.764064D+00,2
1608,H,-0.157142D+02,0.495485D+01,-0.204322D+02,2
1609,H,-0.423516D+01,0.312241D+02,0.170875D+02,2
1610,O,0.708065D+00,0.713766D+01,0.533108D+01,2
1611,H,0.708017D+01,-0.700263D+01,-0.300227D+01,2
1612,H,0.135562D+02,-0.815200D+01,-0.121701D+02,2
1613,O,0.146807D+01,-0.117538D+01,-0.452891D+01,2
1614,H,-0.275032D+02,0.616691D+01,0.282356D+02,2
1615,H,-0.614213D+01,-0.231010D+02,-0.634549D+01,2
1616,O,0.640586D+01,-0.108578D+01,-0.371446D-01,2
1617,H,0.150374D+02,0.750526D+01,0.222877D+02,2
1618,H,-0.642356D+01,-0.109503D+02,-0.108687D+02,2
1619,O,0.483988D+01,0.845527D-01,-0.309266D+00,2
1620,H,-0.103484D+02,-0.149845D+02,-0.313384D+02,2
1621,H,0.203920D+02,-0.199314D+02,0.519178D+02,2
1622,O,0.656548D+01,-0.277545D+00,-0.952259D-01,2
1623,H,0.869891D+01,0.927005D+01,0.299517D+02,2
1624,H,-0.396520D+01,-0.127070D+02,0.202232D+02,2
1625,O,0.695916D+01,0.121465D+02,-0.113500D+01,2
1626,H,0.146196D+02,-0.213840D+02,0.250346D+02,2
1627,H,-0.544697D+01,0.916892D+00,0.117220D+02,2
1628,O,0.640501D+01,0.551402D+01,0.556863D+01,2
1629,H,-0.744380D+01,0.625842D+01,-0.622821D+02,2
1630,H,0.220817D+01,-0.390333D+02,0.149731D+01,2
1631,O,-0.181236D+01,-0.335196D+01,0.470627D+01,2
1632,H,0.732241D+01,-0.148505D+02,-0.580633D+01,2
1633,H,-0.467205D+01,-0.139528D+02,0.437350D+01,2
1634,O,0.284574D+01,-0.234752D+01,0.789374D+01,2
1635,H,0.350624D+02,0.142864D+02,-0.100446D+01,2
1636,H,-0.175301D+02,-0.141823D+02,-0.148689D+02,2
1637,O,0.623641D+01,-0.220883D+01,-0.691568D+01,2
1638,H,0.232062D+02,-0.282857D+01,0.190210D+02,2
1639,H,-0.517051D+01,-0.228026D+02,0.938241D+01,2
1640,O,0.813725D+00,-0.295630D+01,-0.322429D+00,2
1641,H,0.988851D+01,-0.249300D+02,0.253629D+02,2
1642,H,0.577470D-01,-0.100713D+02,-0.114649D+02,2
1643,O,-0.539077D+01,-0.416143D+01,-0.154836D+01,2
1644,H,-0.157643D+02,0.543252D+01,0.201890D+02,2
1645,H,0.200363D+01,-0.453323D+01,0.180624D+02,2
1646,O,0.688152D+01,-0.214163D+01,0.659326D+01,2
1647,H,0.193029D+01,-0.159998D+02,0.131563D+01,2
1648,H,0.190159D+02,0.179631D+01,0.142084D+02,2
1649,O,-0.181480D+01,0.643833D+01,0.559753D+01,2
1650,H,-0.358428D+02,0.182041D+02,0.354680D+01,2
1651,H,-0.114140D+01,-0.318578D+00,0.150530D+02,2
1652,O,-0.254811D+01,-0.106050D+01,-0.775339D+01,2
1653,H,-0.722513D+01,-0.140097D+02,0.415706D+02,2
1654,H,-0.254808D+02,0.707310D+01,-0.153281D+02,2
1655,O,0.360950D+01,0.728096D+01,-0.100105D+02,2
1656,H,-0.995272D+01,-0.448187D+01,-0.193422D+02,2
1657,H,-0.118851D+02,0.234240D+02,-0.137632D+02,2
1658,O,-0.431438D+01,-0.818750D+00,0.589144D+01,2
1659,H,0.297871D+01,-0.968989D+01,0.103846D+02,2
1660,H,0.235570D+01,-0.128639D+02,-0.155923D+02,2
1661,O,-0.107635D+01,-0.121956D+01,0.668581D+01,2
1662,H,0.701321D+00,-0.107411D+02,0.161925D+02,2
1663,H,0.268167D+01,-0.108950D+02,0.235097D+01,2
1664,O,-0.201444D+01,0.244228D+01,-0.154471D+01,2
1665,H,0.522610D+01,0.490430D+01,-0.417540D+00,2
1666,H,0.951939D+01,-0.711302D+01,-0.210186D+01,2
1667,O,0.519496D+00,-0.451776D+01,-0.404110D+01,2
1668,H,-0.523731D+01,-0.966511D+01,0.130061D+02,2
1669,H,-0.117013D+02,0.764678D+01,0.641371D+01,2
1670,O,0.171371D+01,0.448361D+01,-0.938739D+00,2
1671,H,-0.158655D+01,-0.888296D+01,0.201823D+02,2
1672,H,0.253379D+01,0.131762D+02,0.215670D+02,2
1673,O,-0.772692D+01,-0.922903D+01,-0.252729D+01,2
1674,H,-0.148238D+02,-0.434916D+01,0.741986D+01,2
1675,H,-0.202799D+02,0.158773D+02,-0.126889D+02,2
1676,O,-0.260714D+01,-0.973316D+01,0.174849D+01,2
1677,H,0.174029D+02,-0.559844D+01,0.676259D+01,2
1678,H,0.198859D+02,-0.118240D+02,-0.321256D+01,2
1679,O,0.932587D+01,0.638990D+00,-0.875077D+01,2
1680,H,-0.113964D+02,0.823451D+01,0.144511D+02,2
1681,H,0.600967D+01,0.208034D+02,-0.215282D+02,2
1682,O,0.848698D+01,-0.286563D+01,-0.518663D+01,2
1683,H,0.433818D+02,-0.739349D+00,-0.207595D+02,2
1684,H,-0.149863D+02,0.978668D+01,-0.271398D+02,2
1685,O,-0.933213D+01,0.432913D+01,-0.412962D+01,2
1686,H,-0.333096D+02,-0.164566D+02,-0.166185D+02,2
1687,H,0.246779D+02,0.122320D+02,0.184646D+02,2
1688,O,-0.400551D+01,0.181296D+01,-0.948284D+01,2
1689,H,-0.388223D+01,-0.140860D+02,-0.222805D+02,2
1690,H,-0.974933D+01,0.698467D+01,-0.713367D+01,2
1691,O,-0.198565D+01,-0.508540D+00,-0.662641D+00,2
1692,H,-0.181156D+02,-0.156638D+02,0.121769D+02,2
1693,H,-0.107987D+02,-0.879746D+01,-0.171011D+02,2
1694,O,-0.332576D+01,0.386859D+01,-0.101103D+02,2
1695,H,0.177092D+02,0.856563D+01,-0.242012D+02,2
1696,H,-0.314633D+02,0.383586D+02,0.409417D+01,2
1697,O,0.419026D+01,0.345429D+01,-0.745144D+01,2
1698,H,-0.181783D+02,-0.642068D+01,-0.222892D+02,2
1699,H,-0.364404D+01,-0.634667D+01,0.538862D+01,2
1700,O,-0.134601D+01,0.151645D+00,0.248819D+01,2
1701,H,-0.200122D+00,0.331223D+02,0.234066D+01,2
1702,H,-0.756915D+01,-0.335120D+01,0.625128D+01,2
1703,O,-0.473105D+01,0.794450D+00,-0.621233D+01,2
1704,H,-0.156149D+02,-0.690357D+01,0.777727D+01,2
1705,H,0.144617D+01,0.218547D+02,-0.142258D+02,2
1706,O,0.559219D+01,0.305732D+00,0.124548D+01,2
1707,H,0.869412D+01,0.173586D+01,-0.182182D+01,2
1708,H,0.268944D+02,0.739790D+01,0.152556D+02,2
1709,O,-0.173972D+01,0.351026D+01,-0.283688D+01,2
1710,H,0.166377D+02,-0.164169D+02,-0.535971D+01,2
1711,H,-0.167973D+01,0.183315D+02,0.119440D+01,2
1712,O,-0.652133D+00,0.521039D+01,0.138371D+00,2
1713,H,0.392173D+00,0.214083D+02,-0.120185D+02,2
1714,H,0.153435D+02,-0.192908D+00,0.139384D+02,2
1715,O,-0.110836D+02,-0.623288D+01,0.485882D+00,2
1716,H,0.533302D+01,-0.235358D+02,0.929697D+01,2
1717,H,-0.237642D+01,-0.386339D+01,0.158287D+02,2
1718,O,-0.291074D+01,-0.500841D+01,0.320782D+00,2
1719,H,0.832072D+01,0.148650D+00,-0.221661D+02,2
1720,H,0.385991D+02,-0.224811D+02,-0.137373D+02,2
1721,O,0.160961D+01,-0.401781D+01,-0.506578D+01,2
1722,H,-0.811418D+01,-0.275750D+02,0.304370D+01,2
1723,H,-0.762826D+01,0.554104D+01,-0.248915D+02,2
1724,O,-0.213424D+01,0.274554D+01,-0.228484D+01,2
1725,H,-0.649126D+00,-0.548223D+01,-0.749847D+01,2
1726,H,-0.187310D+02,-0.323402D+02,-0.155686D+02,2
1727,O,-0.266196D+01,0.312088D+01,-0.923966D+00,2
1728,H,0.195080D+02,0.810805D+01,0.280013D+02,2
1729,H,-0.115910D+02,0.111514D+02,0.174154D+02,2
1730,O,0.348588D+01,-0.326031D+01,0.167604D+00,2
1731,H,0.490020D+01,-0.162121D+02,0.370950D+01,2
1732,H,0.908690D+01,-0.405013D+01,0.203763D+01,2
1733,O,-0.417794D+01,-0.765581D+01,0.759154D+01,2
1734,H,0.107789D+02,0.126622D+02,-0.185567D+02,2
1735,H,-0.607243D+01,-0.106381D+02,0.170233D+01,2
1736,O,0.198929D+01,0.223799D+01,0.451884D-01,2
1737,H,-0.479745D+01,-0.112648D+02,-0.572910D+01,2
1738,H,-0.123729D+02,-0.205298D+02,0.266650D+02,2
1739,O,-0.398689D+01,0.566080D+01,0.595295D+01,2
1740,H,0.413962D+01,0.848010D+01,0.125645D+02,2
1741,H,0.336440D+01,0.141854D+02,0.191480D+02,2
1742,O,-0.124500D+02,0.281133D+01,0.556925D+01,2
1743,H,-0.854836D+01,0.528709D+01,0.504498D+01,2
1744,H,-0.309051D+02,0.289266D+02,0.106579D+02,2
1745,O,0.159254D+01,0.609081D+01,0.161103D+01,2
1746,H,-0.236689D+02,-0.305983D+02,-0.127122D+02,2
1747,H,0.114309D+02,0.184283D+02,-0.173676D+02,2
1748,O,0.947895D+00,0.307587D+01,-0.921743D+00,2
1749,H,0.274617D+00,0.185669D+02,-0.172716D+02,2
1750,H,-0.218231D+02,0.192447D+02,0.250154D+02,2
1751,O,-0.173005D+01,0.312041D+01,0.591481D+01,2
1752,H,0.113684D+02,-0.198137D+02,0.242370D+01,2
1753,H,0.141222D+02,0.303878D+02,-0.172530D+02,2
1754,O,0.321254D+01,0.398494D+00,-0.536690D-01,2
1755,H,0.184800D+02,-0.240604D+01,0.226854D+02,2
1756,H,0.144513D+01,-0.274783D+02,0.103319D+02,2
1757,O,0.617917D+00,-0.440727D+01,-0.361470D+01,2
1758,H,-0.308501D+02,-0.120535D+02,0.798718D+01,2
1759,H,-0.568532D+00,-0.106073D+02,0.239651D+02,2
1760,O,-0.529564D+00,0.408885D+01,-0.357019D+01,2
1761,H,-0.342480D+01,-0.323988D+02,-0.450478D+01,2
1762,H,-0.259528D+02,-0.657420D+01,0.136363D+02,2
1763,O,0.245691D+01,-0.446993D+01,-0.485223D+01,2
1764,H,-0.743715D+01,0.997068D+01,0.700350D+01,2
1765,H,-0.236262D+02,-0.930671D+01,0.120968D+02,2
1766,O,-0.709633D+01,-0.346446D+01,0.102817D+01,2
1767,H,0.808555D+01,-0.532997D+01,0.749154D+01,2
1768,H,0.843734D+01,0.185575D+01,-0.317726D+02,2
1769,O,0.801192D+00,0.409728D+01,0.697006D+01,2
1770,H,0.199406D+01,-0.167475D+01,0.187281D+01,2
1771,H,0.220826D+02,0.188881D+02,-0.143114D+01,2
1772,O,0.127394D+01,-0.285260D+01,-0.913138D+01,2
1773,H,-0.393507D+01,0.845572D+01,-0.320726D+01,2
1774,H,0.433720D+01,0.150184D+02,-0.314245D+01,2
1775,O,0.569833D+01,0.146023D+01,0.118074D+01,2
1776,H,-0.245484D+02,0.983855D+01,-0.149800D+01,2
1777,H,0.299322D+02,-0.299405D+02,-0.112390D+02,2
1778,O,-0.399976D+01,-0.282064D+01,-0.209967D+01,2
1779,H,-0.135883D+02,-0.484203D+01,0.223581D+02,2
1780,H,0.184916D+02,-0.271558D+01,0.142001D+02,2
1781,O,-0.844207D+00,0.481829D+01,0.282197D+01,2
1782,H,0.215633D+02,-0.331616D+02,-0.285971D+02,2
1783,H,-0.137603D+02,0.221129D+02,-0.623721D+01,2
1784,O,0.192166D+01,0.671743D+01,0.181062D+01,2
1785,H,0.285159D+02,0.219926D+02,0.123178D+02,2
1786,H,0.796858D+01,-0.219781D+02,-0.156574D+02,2
1787,O,-0.214761D+00,0.174145D+00,-0.120064D+01,2
1788,H,0.329290D+02,0.772112D+01,0.714865D+01,2
1789,H,0.161507D+02,0.493142D+01,0.176243D+02,2
1790,O,-0.284606D+01,-0.384379D+01,0.166266D+01,2
1791,H,-0.434067D+02,0.202006D+02,-0.383640D+02,2
1792,H,-0.199515D+02,-0.897476D+01,0.878408D+01,2
1793,O,0.633125D+00,0.123267D+01,0.328262D+01,2
1794,H,-0.225650D+02,0.871529D+00,0.966553D+01,2
1795,H,-0.183619D+02,0.638996D+01,0.280797D+02,2
1796,O,-0.119728D+02,0.773247D+00,0.124317D+01,2
1797,H,0.342830D+02,0.261832D+02,0.187761D+02,2
1798,H,-0.185997D+01,-0.441131D+01,0.760175D+00,2
1799,O,-0.100382D+00,0.236046D+01,-0.575812D+01,2
1800,O,0.172080D+01,0.715288D+00,-0.254578D+01,3
1801,H,-0.152308D+02,0.895841D+01,-0.134546D+02,3
1802,H,-0.505629D+01,-0.588654D+01,0.828366D+01,3
1803,O,-0.613562D+01,0.209826D+01,-0.135908D+01,3
1804,H,0.617930D+01,-0.218959D+02,-0.253772D+02,3
1805,H,-0.310745D+01,0.131238D+01,0.141482D+02,3
1806,O,-0.184638D+01,-0.434507D+01,-0.792996D+01,3
1807,H,-0.211887D+02,-0.247907D+02,0.148714D+02,3
1808,H,0.891214D+01,0.530563D+01,-0.361447D+01,3
1809,O,-0.107045D+01,-0.394083D+01,-0.733555D+01,3
1810,H,0.978637D+01,-0.553136D+01,-0.303672D+01,3
1811,H,-0.542471D+01,0.685004D+01,-0.444891D+01,3
1812,O,-0.548610D+00,0.386471D+01,0.663038D+01,3
1813,H,0.393133D+02,0.340612D+01,-0.853781D+01,3
1814,H,-0.124540D+02,-0.175315D+02,0.193510D+02,3
1815,O,0.215192D+01,-0.582952D+01,0.313423D+01,3
1816,H,-0.293387D+02,0.900715D+01,0.427850D+02,3
1817,H,-0.132068D+02,-0.109225D+01,0.156750D+02,3
1818,O,0.280077D+01,-0.205284D+01,-0.783169D+01,3
1819,H,-0.148204D+02,-0.545837D+01,0.121757D+02,3
1820,H,0.860681D+01,-0.123758D+02,0.577685D+01,3
1821,O,0.982617D+01,-0.515621D+00,-0.680640D+00,3
1822,H,-0.123490D+02,-0.716166D+01,-0.215547D+02,3
1823,H,-0.128628D+01,-0.123999D+02,0.584879D+01,3
1824,O,-0.424063D+01,0.540934D+01,-0.446104D+01,3
1825,H,-0.174694D+02,-0.795707D+01,-0.737099D+01,3
1826,H,-0.506922D+01,-0.519816D+01,0.558446D+01,3
1827,O,0.522476D+01,0.230277D+01,-0.102201D+02,3
1828,H,0.127663D+02,-0.179445D+02,0.116768D+02,3
1829,H,-0.143209D+02,-0.501986D+01,-0.516689D+01,3
1830,O,-0.346901D+01,-0.374106D+01,0.327511D+01,3
1831,H,-0.172499D+02,-0.142037D+02,0.105785D+02,3
