two,dx,dy,dz,dr,atom0,atom1,projection,bond,molecule_label0,molecule_label1
138041,-0.05418141683900046,-1.8022734958574098,-0.30413394945240046,1.828557584275181,584448,584513,13,True,1.0,1.0
138077,-0.42562139746440053,-1.8228416878820006,-0.0455808436300007,1.872427036326402,584449,584514,13,True,2.0,2.0
138078,-1.5284327539924005,0.9045197553959987,-0.45100719282200075,1.8323946516391092,584449,584515,13,True,2.0,2.0
139749,-0.8004151185899993,-2.0249575388586116,-2.081281138357401,3.012116958740156,584512,584513,13,False,1.0,1.0
139793,-1.102811356528,2.7273614432779993,-0.40542634919200005,2.969690868589815,584514,584515,13,False,2.0,2.0
141090,0.8151266651629996,0.24978953898159872,1.8415907096729,2.029355226666324,584640,584704,13,True,1.0,1.0
141091,-0.048494221112999725,-1.7714602614084107,-0.29751620470189977,1.796924884153685,584640,584705,13,True,1.0,1.0
141126,-0.45168360695290044,-1.7608764623519981,-0.03196135699299951,1.8181654283359654,584641,584706,13,True,2.0,2.0
141127,-1.5285063026217003,0.8597214868349994,-0.540672986133,1.8351511736132307,584641,584707,13,True,2.0,2.0
142798,-0.8636208862759993,-2.0212498003900095,-2.1391069143748,3.0670947461587934,584704,584705,13,False,1.0,1.0
142843,-1.0768226956687998,2.6205979491869975,-0.5087116291400005,2.8785184124498477,584706,584707,13,False,2.0,2.0
144142,0.856255463518,0.24897729819479864,1.8650823500160003,2.067291775768968,584832,584896,13,True,1.0,1.0
144143,-0.0412955004500013,-1.7763443018464002,-0.29590965501629984,1.8012959004537419,584832,584897,13,True,1.0,1.0
144179,-0.47979018464459955,-1.7301675812500008,-0.00988874036399956,1.7954877520261072,584833,584898,13,True,2.0,2.0
144180,-1.5436695137840992,0.841272646283997,-0.637429447653,1.8700191266153736,584833,584899,13,True,2.0,2.0
145853,-0.8975509639680013,-2.025321600041199,-2.1609920050323,3.094739369046584,584896,584897,13,False,1.0,1.0
145898,-1.0638793291394997,2.571440227533998,-0.6275407072890005,2.852709485744244,584898,584899,13,False,2.0,2.0
147188,0.8622948902700003,0.2199460523489023,1.8382317133316999,2.0423086386802596,585024,585088,13,True,1.0,1.0
147189,-0.03222473604700227,-1.8139291943221885,-0.3007875343054005,1.8389808852788996,585024,585089,13,True,1.0,1.0
147225,-0.5102357297875999,-1.7528933159060003,0.022849791102000694,1.825786841296985,585025,585090,13,True,2.0,2.0
147226,-1.5524958121873,0.8416920864910011,-0.7308589603229994,1.9112413859073623,585025,585091,13,True,2.0,2.0
148901,-0.8945196263170025,-2.0338752466710908,-2.1390192476371004,3.084188259923458,585088,585089,13,False,1.0,1.0
148946,-1.0422600823997001,2.5945854023970014,-0.753708751425,2.8959033774748204,585090,585091,13,False,2.0,2.0
150227,0.836754288253001,0.170577847492698,1.7700386260079997,1.965271298962389,585216,585280,13,True,1.0,1.0
150228,-0.020397060147001156,-1.8527677759746517,-0.3081873956442003,1.8783354180195433,585216,585281,13,True,1.0,1.0
150263,-0.5352051517353003,-1.8049803534490003,0.06732046496200006,1.8838605775862458,585217,585282,13,True,2.0,2.0
150264,-1.5349185281770996,0.8512999823339982,-0.8081672705590002,1.9323097280886425,585217,585283,13,True,2.0,2.0
151934,-0.8571513484000022,-2.0233456234673497,-2.0782260216522,3.024509769060227,585280,585281,13,False,1.0,1.0
151978,-0.9997133764417994,2.6562803357829985,-0.8754877355210002,2.970139867472876,585282,585283,13,False,2.0,2.0
153256,0.794884445930002,0.11349531945310076,1.6885795822681002,1.869765620491488,585408,585472,13,True,1.0,1.0
153257,-0.0065701115459972925,-1.8623066135739386,-0.31372737405160045,1.8885586976729822,585408,585473,13,True,1.0,1.0
153292,-0.5447254684045006,-1.8428637977539992,0.12136597633199919,1.925513571287363,585409,585474,13,True,2.0,2.0
153293,-1.4843753766074004,0.8637114882080006,-0.860377358909,1.9208375759715,585409,585475,13,True,2.0,2.0
154952,-0.8014545574759993,-1.9758019330270393,-2.0023069563197007,2.9249539882840376,585472,585473,13,False,1.0,1.0
154997,-0.9396499082028997,2.706575285962,-0.9817433352409992,3.0285824579918774,585474,585475,13,False,2.0,2.0
156279,0.760568258667,0.062079449035600476,1.6399757871213003,1.8088224115231557,585600,585664,13,True,1.0,1.0
156280,0.007372017196001224,-1.8346710663229508,-0.3166945022586001,1.861818378897618,585600,585665,13,True,1.0,1.0
156314,-0.5352585461077997,-1.8382325512950004,0.18024911902999996,1.923041957091174,585601,585666,13,True,2.0,2.0
156315,-1.4107397139817994,0.8772741930700008,-0.8868582289599996,1.8831659695061764,585601,585667,13,True,2.0,2.0
157971,-0.7531962414709987,-1.8967505153585513,-1.9566702893799004,2.827282390745748,585664,585665,13,False,1.0,1.0
158016,-0.8754811678739998,2.715506744365001,-1.0671073479899995,3.046171736151473,585666,585667,13,False,2.0,2.0
159302,0.7517554464939984,0.025191213227500953,1.6615256047979994,1.823852566398014,585792,585856,13,True,1.0,1.0
159303,0.019233340579997815,-1.789373064526309,-0.32269714574599995,1.8183397188959922,585792,585857,13,True,1.0,1.0
159338,-0.5129693543332001,-1.7908947033860017,0.23896151363500095,1.8781757111888615,585793,585858,13,True,2.0,2.0
159339,-1.3366715387900001,0.8949914661569984,-0.895791224589999,1.8412339463407497,585793,585859,13,True,2.0,2.0
161001,-0.7325221059140006,-1.81456427775381,-1.9842227505439993,2.7868211420055795,585856,585857,13,False,1.0,1.0
161046,-0.8237021844568,2.685886169543,-1.134752738225,3.0298735256327793,585858,585859,13,False,2.0,2.0
162332,0.7616935331519983,0.005177981036098345,1.7410162083314997,1.9003529376424202,585984,586048,13,True,1.0,1.0
162333,0.026957250923999254,-1.7611743689386117,-0.34221414035270037,1.7943166858280715,585984,586049,13,True,1.0,1.0
162369,-0.49212284841720066,-1.728479620927999,0.2954482681540007,1.8212952470845731,585985,586050,13,True,2.0,2.0
162370,-1.288387392243,0.9217375855919983,-0.8994492988619989,1.8216891311107462,585985,586051,13,True,2.0,2.0
164040,-0.734736282227999,-1.76635234997471,-2.0832303486842,2.8283717426042667,586048,586049,13,False,1.0,1.0
164085,-0.7962645438257994,2.650217206519997,-1.1948975670159996,3.014211117547927,586050,586051,13,False,2.0,2.0
165374,0.7673534424979991,0.0005297624992017802,1.8304859672413993,1.9848200076151785,586176,586240,13,True,1.0,1.0
165375,0.03030074147499917,-1.7706871157749084,-0.3823469430677999,1.81175058487047,586176,586241,13,True,1.0,1.0
165412,-0.48966483214759915,-1.692052373128,0.35179626128899955,1.7962665422222703,586177,586242,13,True,2.0,2.0
165413,-1.2805026120692995,0.956031031277,-0.9032554959490007,1.8356341583340996,586177,586243,13,True,2.0,2.0
