atom,symbol,x,y,z,frame,label
3926,H,-182.99432137073228,-187.140818667478,-184.89235359813446,6,326
3927,O,-181.66691107134284,168.3457425398307,33.941700036093785,6,327
3928,H,-182.84710597777303,169.26943347877932,34.948315969892874,6,328
3929,H,-180.68862403316848,167.43308949557522,35.184252150036755,6,329
3930,O,-20.228494435699208,61.459500318418975,-44.421163429249575,6,330
3931,H,-20.485408473913267,61.21443297800169,-42.67973097848168,6,331
3932,H,-21.589653367398807,62.41069812180045,-45.02038637355743,6,332
3933,O,-188.81295672336478,-18.074315399195356,-106.05109632504815,6,333
3934,H,-188.03392626663668,-17.34724298297167,-104.62146502965926,6,334
3935,H,-188.31452614153676,-19.82234677622043,-105.99684793556787,6,335
3936,O,74.10702090226899,-192.91162125338025,43.47511891106378,6,336
3937,H,75.13607734274164,-191.87291208801594,44.664741664887174,6,337
3938,H,74.38266402356868,-194.62775593043537,44.07936474941277,6,338
3939,O,-94.65725267727055,201.450641278816,-177.6171829085542,6,339
3940,H,-94.50736898995987,203.18188810171264,-177.1692571672616,6,340
3941,H,-95.79787481315326,201.49756697664486,-178.98900745875198,6,341
3942,O,65.4121399834082,154.18472836120998,-144.87500968485026,6,342
3943,H,65.97149913922941,152.62384419579837,-145.64461607363887,6,343
3944,H,63.69370550874282,154.27005330919522,-145.2973466344909,6,344
3945,O,143.7271895792901,24.101279912014316,-116.72799082348628,6,345
3946,H,145.09690519429225,22.980229677404722,-116.32364029426827,6,346
3947,H,143.063513720362,23.35130967521264,-118.22902355922498,6,347
3948,O,109.14575841353648,-13.771443203313826,-126.52926525529266,6,348
3949,H,108.5787024001421,-13.533220453647834,-128.27393480820217,6,349
3950,H,110.91071985365954,-14.155324210991784,-126.62312232013107,6,350
3951,O,-94.37565691630589,-56.979744017597135,-140.26530631527825,6,351
3952,H,-95.16398482927262,-55.331599823877454,-140.52711474610572,6,352
3953,H,-94.6587531204115,-57.35870417648537,-138.52218255895474,6,353
3954,O,-80.36242315898083,27.578757202221563,-199.5030415154098,6,354
3955,H,-80.02657144962839,29.324252565776668,-199.43852057062193,6,355
3956,H,-81.6320229337254,27.42929114455088,-200.86835973596735,6,356
3957,O,-166.35205800705626,0.7324203432877846,98.5146633357081,6,357
3958,H,-165.18530283818077,1.842094422093175,98.00118674847924,6,358
3959,H,-165.88203757910867,0.39521558949085084,100.1620138441391,6,359
3960,O,28.973103517348637,-67.59414524818727,-160.82454074912553,6,360
3961,H,30.05737588746298,-67.4004652507573,-159.38520192676552,6,361
3962,H,27.93843269832211,-69.06729506384443,-160.51833507503162,6,362
3963,O,-95.79787481315326,146.6740655773021,-108.32727990823487,6,363
3964,H,-95.33618052182918,145.29483140801662,-107.20593676595921,6,364
3965,H,-96.72530741131983,145.71999916852016,-109.60798371811322,6,365
3966,O,62.76538662867056,-163.40817344669173,118.79183524605189,6,366
3967,H,61.81382410800167,-164.27878006791678,120.07105939978494,6,367
3968,H,64.1429861842068,-164.5708392466037,118.55368241628037,6,368
3969,O,-186.9998129170391,-152.75227570359257,85.09959238591246,6,369
3970,H,-185.269732055626,-152.2035311436438,85.03625818960386,6,370
3971,H,-187.27373449715313,-153.06879361725848,86.86456894385054,6,371
3972,O,61.15731031394033,-27.608006394835755,141.78353934505844,6,372
3973,H,62.53221700867574,-28.691279099431757,142.17828250282986,6,373
3974,H,61.112181746372194,-27.45448498328537,139.9787783671626,6,374
3975,O,187.8612902677176,-25.030706172036954,44.66977589728956,6,375
3976,H,186.59134845240817,-24.43164196478683,45.86393777507337,6,376
3977,H,186.82899483537645,-26.147162480606678,43.65086729015056,6,377
3978,O,-121.88710582659489,59.30998701757635,198.982297038609,6,378
3979,H,-121.22482836555632,58.508017166278954,200.41808506416567,6,379
3980,H,-122.56864716342545,57.911368029978625,198.00885148069548,6,380
3981,O,-181.81290192128532,-50.84075271600995,132.15662245335682,6,381
3982,H,-180.73184775604383,-51.50778284014611,130.89280524285826,6,382
3983,H,-181.9948731709806,-52.18787664618833,133.34727699805546,6,383
3984,O,-147.13371140469067,-70.51830672912844,105.62035953943577,6,384
3985,H,-145.66200723009504,-71.33518085631083,105.0210515574184,6,385
3986,H,-148.24389948920683,-70.6195658541471,104.22319753126081,6,386
3987,O,191.1781691192172,3.2993346271663357,140.1726756831835,6,387
3988,H,192.51861097515575,2.894976539040812,141.3523849298061,6,388
3989,H,191.86251859018813,2.55948576752202,138.70269682922725,6,389
3990,O,170.87813151365233,127.41890142617689,-112.33763750125195,6,390
3991,H,169.2363179049732,128.11228946080422,-112.21416463678504,6,391
3992,H,171.32701534647197,127.9039980951553,-114.11393919236852,6,392
3993,O,104.15640891421963,-10.716820647911758,146.61708842221034,6,393
3994,H,105.21107871279364,-11.093528252361686,145.2441734996041,6,394
3995,H,104.42041131795222,-12.106072259376353,147.78837704586556,6,395
3996,O,-44.9717977160761,-153.70115859154876,-109.40406895991322,6,396
3997,H,-45.5904961855863,-155.1095134520208,-108.44740417667434,6,397
3998,H,-45.947159457043675,-152.2636943782515,-108.89582502640893,6,398
3999,O,31.38408509818076,-41.68084024815894,-120.76265030415153,6,399
4000,H,31.352647601842108,-42.21733370875907,-122.52925580665826,6,400
4001,H,29.909465075012708,-42.33012583691279,-119.99129213854721,6,401
4002,O,-172.67225143949943,202.049970047829,30.538392636112302,6,402
4003,H,-174.28626149662588,202.68205534254133,29.975579059558523,6,403
4004,H,-173.04966202234792,200.75340953971923,31.81911723298632,6,404
4005,O,193.28580607244834,83.7355648488124,195.90297386318755,6,405
4006,H,195.05121348811457,83.63933617674238,195.91920472734077,6,406
4007,H,192.91340893500663,84.7179979477566,194.52255294542277,6,407
4008,O,-78.18658029355018,-200.4321314040482,-171.75874045924144,6,408
4009,H,-78.64249391035514,-200.27329797024436,-170.01849475695278,6,409
4010,H,-79.54654113840927,-199.64689697398035,-172.6824654132738,6,410
4011,O,72.55580080011036,-103.3139705618347,-163.74368122575243,6,411
4012,H,72.43324445317919,-104.558187525157,-164.95930851114088,6,412
4013,H,74.38221426857176,-103.50626916891702,-163.1416180219473,6,413
4014,O,-133.50379362670714,-123.80697384806975,-89.34593151251849,6,414
4015,H,-131.75950579862695,-123.57911247087458,-90.01512348420283,6,415
4016,H,-134.53600024188506,-123.23629522825067,-90.79832645787704,6,416
4017,O,-25.20620510717586,-169.40655773021126,-47.13333723876888,6,417
4018,H,-26.360826339769112,-168.1841123102478,-47.822581102353276,6,418
4019,H,-25.70551630172891,-171.0385428693991,-47.85211186427226,6,419
4020,O,119.39185187564841,-69.06399560071583,143.9265028525427,6,420
4021,H,120.01232479869684,-69.6551059475374,142.33120487096,6,421
4022,H,117.77267530523814,-68.41273335764781,143.465730747935,6,422
4023,O,-89.73637176218921,-32.76165630781384,112.34909680503877,6,423
4024,H,-90.8649053152348,-31.45240439399294,111.99731469810668,6,424
4025,H,-90.07868255800989,-33.21332559805131,114.12589171487045,6,425
4026,O,-59.744675222090144,-40.24182456909503,31.26258699830113,6,426
4027,H,-60.767429423425426,-41.503950474037985,32.067716472938166,6,427
4028,H,-60.88664662296359,-38.98378803311557,30.50356496975492,6,428
4029,O,-83.53132883704318,-171.47209534805936,79.95284942467265,6,429
4030,H,-82.7218000782347,-172.18898780559246,78.47494505619102,6,430
4031,H,-82.26645526921993,-170.4138842013164,80.76401846641104,6,431
4032,O,-19.705816768302476,157.90332913184056,191.36123830022845,6,432
4033,H,-20.78501711147688,158.92753653314486,192.3291904221083,6,433
4034,H,-18.052237720082314,158.5258694160933,191.59062657674085,6,434
4035,O,-68.16148472061333,52.579600020409046,-179.6985772246337,6,435
4036,H,-66.90971829841432,51.314125519438676,-179.8361172159788,6,436
4037,H,-67.54412039827884,53.89632013485091,-180.72472726516835,6,437
4038,O,62.88554302246696,173.07861830729604,59.27975705671259,6,438
4039,H,61.85304727907675,174.58357789548677,59.404550840267056,6,439
4040,H,63.528739911220626,172.98023534658535,57.55086294377873,6,440
4041,O,-168.24167906012545,-62.60706153139687,-39.457100365284205,6,441
4042,H,-167.51424003688746,-64.02928698715175,-38.8278931246067,6,442
4043,H,-167.29548903297007,-62.120188519153324,-40.87467142373913,6,443
4044,O,98.83151384130451,-5.427046149020082,112.21701623464361,6,444
4045,H,97.41352137375584,-5.575196956783836,113.43065741708351,6,445
4046,H,98.94877895297793,-7.030757194662655,111.36556010559794,6,446
4047,O,151.3869801597575,67.30486774746446,75.60263201159536,6,447
4048,H,150.61154207382407,68.0557752887975,74.12630367532981,6,448
4049,H,150.1398378992284,67.46103855609749,76.9237325129399,6,449
4050,O,121.2117287788396,-65.92083178218253,94.00140028761642,6,450
4051,H,121.72989566817908,-67.60800639483574,94.35488314873851,6,451
4052,H,119.46541516354641,-65.82515302063392,94.62452638720126,6,452
4053,O,-72.86035107345936,29.561891389837427,73.46396574303117,6,453
4054,H,-71.5608728270503,29.156376788862705,74.71252151926481,6,454
4055,H,-74.40368345563016,28.71314890858824,73.99458026331455,6,455
4056,O,-81.84780517671781,195.07639220903403,204.5477694608798,6,456
4057,H,-81.38834832201701,196.8584254417709,204.46096674647612,6,457
4058,H,-80.955472365579,194.43584660708987,205.91801419940776,6,458
4059,O,-51.42562696413487,-175.657802587792,173.56170997605716,6,459
4060,H,-51.16886221434416,-175.51729383552197,175.3165727157454,6,460
4061,H,-50.47241282217481,-177.14665036462281,173.0799146599342,6,461
4062,O,65.46359913601688,-107.53385918133253,144.63837430576157,6,462
4063,H,65.01997630282496,-107.88817730173459,146.32000257002855,6,463
4064,H,67.0926929930817,-108.11087783482652,144.35037615013502,6,464
4065,O,-98.28523537493126,-74.09589419041265,129.3750351961631,6,465
4066,H,-100.00241885040354,-74.6809536317716,129.243077458015,6,466
4067,H,-98.37345349476641,-72.41108362608352,130.00725655121067,6,467
4068,O,-153.35574675392164,143.49972126528553,-118.92009667842707,6,468
4069,H,-154.42150358008757,142.12727688467186,-119.20282060633777,6,469
4070,H,-151.66658981777363,142.8599920253526,-119.01583591123575,6,470
4071,O,-63.99324800586571,-88.00165162129117,-79.54145588338118,6,471
4072,H,-64.91601297864419,-86.50667546019574,-79.86484106452095,6,472
4073,H,-62.26336556577478,-87.51196480572663,-79.92808644366629,6,473
4074,O,-10.751735241705516,15.596565988317709,-167.08327648404978,6,474
4075,H,-12.115426407421335,14.59071539390412,-166.4064008828804,6,475
4076,H,-10.552085597068656,15.000495108441976,-168.7400378323321,6,476
4077,O,128.78718651793255,59.106699648699774,-82.97842498823645,6,477
4078,H,127.97092844171232,57.51001082813501,-83.30552537241792,6,478
4079,H,130.41729515833077,58.63617277394898,-82.39061032508971,6,479
4080,O,127.79872707997512,15.037881464991864,-104.28967623309403,6,480
4081,H,129.41199825389236,14.28073782496216,-104.48706387465819,6,481
4082,H,127.84410509149112,16.30016988644631,-105.65821832770509,6,482
4083,O,152.71620270722272,-49.13967538271693,-139.5010251768312,6,483
4084,H,151.66506291845639,-50.03295683674838,-138.3676879380623,6,484
4085,H,154.0085850292057,-50.32340029895479,-139.92652174981149,6,485
4086,O,-93.01801098687206,-145.1789363483296,28.144053879892738,6,486
4087,H,-94.21238451406619,-144.47272462710964,26.971032376690594,6,487
4088,H,-92.14790136381588,-146.35926731509494,27.08115054131226,6,488
4089,O,-155.39894591034758,97.02976130859807,-126.56111282236378,6,489
4090,H,-156.4591828443035,98.37893181298507,-126.05950749938111,6,490
4091,H,-153.99616385443812,97.06475338119381,-125.31809016642823,6,491
4092,O,56.438972215345714,11.308537597061097,166.92832832870664,6,492
4093,H,55.17213333156959,12.226927852117532,166.0338242213853,6,493
4094,H,55.60782876050924,9.859763368400364,167.71064691020206,6,494
4095,O,88.88578868696108,-91.55840295402105,-87.87179147997739,6,495
4096,H,89.01926954497266,-90.16807797768988,-88.97623668451199,6,496
4097,H,89.41744822620785,-92.96216199872633,-89.05266101890294,6,497
4098,O,79.11090051154906,32.52550658853276,-154.48170082977907,6,498
4099,H,78.84546569484313,33.7077197232684,-155.90067217585042,6,499
4100,H,77.45864238241646,32.15205120403948,-153.9275686585018,6,500
4101,O,90.77418141755972,-93.73793078686337,-109.0472828562088,6,501
4102,H,91.36934144908037,-94.3081804386812,-110.60061567301678,6,502
4103,H,89.07869767582491,-93.42436084712676,-109.35689192840958,6,503
4104,O,158.85208351836908,35.22192574507206,28.667122720753166,6,504
4105,H,157.43902134824452,36.26319926980953,28.296123981200996,6,505
4106,H,160.41231194855408,36.022638927995736,28.09173490155468,6,506
4107,O,28.636006477983734,142.27327151406809,-93.88388951144891,6,507
4108,H,30.020830459373705,143.044527634421,-94.84076783382498,6,508
4109,H,28.8211845941906,140.53875924312658,-94.26867191884757,6,509
4110,O,48.770589046765075,-90.67597798090243,71.1387097322824,6,510
4111,H,47.14765003014114,-91.23614405010044,71.71534666094709,6,511
4112,H,48.897514442237664,-91.17262844001156,69.40496469045328,6,512
4113,O,-173.16727106431307,201.61488500067085,35.649606842323074,6,513
4114,H,-173.74585819111564,203.2785495212377,35.65790652277027,6,514
4115,H,-171.90456312349176,201.33596887241887,36.92170294627317,6,515
4116,O,25.097899190629978,119.30916687611139,199.39385498613885,6,516
4117,H,26.622564850702126,118.30040421257915,199.47849963244812,6,517
4118,H,24.19705127017992,118.64073268490505,197.996413298386,6,518
4119,O,-32.43866985904527,130.86707472169047,50.98825534745463,6,519
4120,H,-30.777683081464236,130.8674186519822,50.40343212195541,6,520
4121,H,-32.53058428465334,129.3249820003515,51.87706192823951,6,521
4122,O,-101.77686293999929,34.80521262261965,129.9230711085327,6,522
4123,H,-101.10027646704222,35.52750780929632,128.46231979092062,6,523
4124,H,-103.1650487455048,33.84455106703428,129.30854137651485,6,524
4125,O,-141.06807174159118,52.04234122042341,96.03230488097554,6,525
4126,H,-142.83581108022457,52.55050200594508,96.09496255506191,6,526
4127,H,-141.15158444150066,50.27377418141756,96.20955937238391,6,527
4128,O,-37.97367799431948,-203.99080269928587,164.39205974560497,6,528
4129,H,-36.40178805957175,-203.62676193409766,165.2111845374988,6,529
4130,H,-37.842791731311074,-205.70176330414967,163.8042148468282,6,530
4131,O,190.35133424166204,-46.23072620314186,0.11771675639719792,6,531
4132,H,189.7475778425744,-47.69784212087827,-0.6892003998662073,6,532
4133,H,190.73972980685102,-46.66543897410507,1.7934887570699407,6,533
4134,O,-67.72355563450414,143.54623689238193,-195.5183464133929,6,534
4135,H,-67.41018411608971,143.94254285428127,-197.20186818399137,6,535
4136,H,-67.78541962330185,145.27222838483155,-194.8496079761592,6,536
4137,O,25.21611483492291,112.09788218308807,128.5762873291923,6,537
4138,H,25.40222269675364,113.41980282589758,129.7595001294463,6,538
4139,H,26.76205692991192,111.10981202886747,128.79793528441334,6,539
4140,O,-182.5257239071237,31.887755892640836,136.3573927060322,6,540
4141,H,-183.76891663847823,32.37945148787646,137.5235053677692,6,541
4142,H,-181.0677297010263,31.382410800167055,137.32202268806088,6,542
4143,O,82.76519954570966,79.5741028049216,-100.56174588086783,6,543
4144,H,84.18118134386037,78.5644444108493,-101.03844082414768,6,544
4145,H,83.16647359957065,80.7030086341621,-99.17332385950257,6,545
4146,O,74.82562356262649,40.82594292646884,-104.51347280777509,6,546
4147,H,75.00558225319695,42.62589454946077,-104.36362124582134,6,547
4148,H,76.47174574858695,40.26749272927584,-103.86274346768661,6,548
4149,O,-191.8179966249478,-120.20853514041616,70.4285919456061,6,549
4150,H,-192.9070500040629,-119.62704917258309,69.08429126738312,6,550
4151,H,-191.98169043628124,-118.89510315074162,71.69601475498746,6,551
4152,O,69.70440136287102,24.47470695060443,191.19838541735564,6,552
4153,H,68.75324702320773,25.63989931535195,190.15768447986213,6,553
4154,H,68.40364188163885,23.881684200182548,192.34710314318272,6,554
4155,O,-78.12794962744034,200.53651613732265,-183.88769353165387,6,555
4156,H,-78.44783881385622,199.01387059528287,-184.84924136914492,6,556
4157,H,-76.58118739098637,200.39456741317176,-183.00487738507152,6,557
4158,O,-61.19708717499059,-82.65373400582413,-81.49145371019527,6,558
4159,H,-61.57271574539332,-81.28498404125652,-80.42667387282515,6,559
4160,H,-60.291652887408176,-81.9146259191159,-82.84169946917572,6,560
4161,O,36.8417353739864,150.91399475033873,-150.23004779119273,6,561
4162,H,37.63395612432135,149.3089892417849,-150.1671161067091,6,562
4163,H,36.90711425477676,151.45527677884715,-148.53042176814185,6,563
4164,O,-89.3381344994208,99.08345600810314,9.164476158260847,6,564
4165,H,-90.70085623524831,98.90759991458434,8.028104018126259,6,565
4166,H,-90.12019229860708,99.38543625289836,10.747592960389435,6,566
4167,O,-197.8656971107966,40.75687340908618,71.81228020114253,6,567
4168,H,-199.42642442887728,40.75144422376634,72.70043482615458,6,568
4169,H,-196.68481245405601,40.806367245741974,73.18928638243914,6,569
4170,O,175.02197374413475,9.681548895738098,-62.347261880240445,6,570
4171,H,174.52593366680713,11.218528016145827,-61.537880520128425,6,571
4172,H,174.4646573830684,9.737945904678396,-64.04436700763638,6,572
4173,O,-153.67598176035617,82.78948442581593,157.55532269921028,6,573
4174,H,-152.6847557622497,82.685740309953,159.04946360102574,6,574
4175,H,-154.9215725551186,83.95576527324506,157.9153931482283,6,575
4176,O,133.47394917012645,174.26048373228616,-8.569448407621646,6,576
4177,H,135.0556260003742,174.0621871320938,-9.479794095359397,6,577
4178,H,132.18154795087466,173.89046009180294,-9.741838742046612,6,578
4179,O,74.37114802797551,-31.85234241095134,-113.74761563711196,6,579
4180,H,75.88670709422367,-32.54188107192867,-113.0813773085376,6,580
4181,H,74.2500486604671,-32.38909665386062,-115.46873541367067,6,581
4182,O,-37.01637259366903,-85.23955500711482,20.399992819037863,6,582
4183,H,-35.68640738354086,-85.66596998735773,19.26912734302511,6,583
4184,H,-36.64744121532115,-83.56209737006711,20.916840679016662,6,584
4185,O,-157.34152844889326,-25.337856709569763,-71.9306451338588,6,585
4186,H,-156.69229766221886,-27.004036456610926,-71.58401442239553,6,586
4187,H,-156.58304310278035,-24.316799482970726,-70.63752014921283,6,587
4188,O,1.2251628472136922,-185.0965102413748,130.21134705401028,6,588
4189,H,0.018207518467355913,-185.16916268091774,131.56865850178673,6,589
4190,H,0.8376856892873273,-186.45665061028728,129.07010886716543,6,590
4191,O,-53.56549131953958,102.24011625599752,116.94436266126456,6,591
4192,H,-51.82753407649992,102.35996084485909,117.41573613365661,6,592
4193,H,-54.36682622260604,101.04487912362026,118.16361633253146,6,593
4194,O,-166.17595246958956,141.38455375044643,161.7887039686154,6,594
4195,H,-165.64267154468163,139.8276021066675,162.55846909446177,6,595
4196,H,-165.40501004389836,141.6470198062274,160.1990014683178,6,596
4197,O,109.49965701457168,182.83655374288753,3.128928505963033,6,597
4198,H,110.79096786141498,183.97895789121597,3.44199955780391,6,598
4199,H,109.44635915771094,181.91465615474596,4.692598128792445,6,599
4200,O,27.14433166974377,-150.30639653650857,-140.27351906828903,7,0
4201,H,26.089633525266592,-149.19908650602727,-139.37604242058896,7,1
4202,H,26.10003836145562,-151.70011168285848,-140.58122140607017,7,2
4203,O,-175.4393463812675,-160.20629770379287,-171.38715401463028,7,3
4204,H,-174.2789728200583,-161.15683977194777,-170.36549207543032,7,4
4205,H,-177.0508790064572,-160.59037524306612,-170.75726647227674,7,5
4206,O,62.41646556823142,107.95887009450524,-84.5624299619976,7,6
4207,H,62.96086942554193,107.05452239987754,-83.07378627566958,7,7
4208,H,63.78986237119148,109.12132235528,-84.8589016529441,7,8
4209,O,-123.81505243047222,57.33954045621786,193.935543305926,7,9
4210,H,-124.17583719625003,58.91312547597496,193.2060142447612,7,10
4211,H,-123.37624273163799,56.25785323247231,192.50971225128833,7,11
4212,O,66.23039739066513,2.662455095365067,-147.9135034213505,7,12
4213,H,67.33825544194097,1.2405716801750644,-148.0122284226261,7,13
4214,H,65.10987627958131,2.3015758432433757,-146.51378272298305,7,14
4215,O,37.06683397048624,92.10538439879285,129.30594489178478,7,15
4216,H,35.61232442075147,93.03536623851755,129.76366319775804,7,16
4217,H,36.59723306190556,90.38228040901248,129.3394176239708,7,17
4218,O,19.708439709208825,-104.29811386360329,93.2982064602203,7,18
4219,H,19.85661697314887,-103.89132180725919,95.05527073172114,7,19
4220,H,19.92176530726014,-106.09606615555853,93.14022718296525,7,20
4221,O,121.51247881143738,38.89324554922077,-178.39838655119178,7,21
4222,H,121.182625095195,37.77327812811214,-177.0820141464954,7,22
4223,H,122.04779875164644,37.781243326901965,-179.69576909049334,7,23
4224,O,75.49937166581314,82.41953070522717,155.96582428941545,7,24
4225,H,75.3901775776347,82.00075967020486,157.71466824899795,7,25
4226,H,73.83864567054123,82.9521143209172,155.63574380594773,7,26
4227,O,164.36403509600757,-192.23036904476194,-39.01024231967753,7,27
4228,H,163.40185608973934,-191.80002721206702,-37.44643663651292,7,28
4229,H,166.12975809606237,-192.74849436011013,-38.60235233201745,7,29
4230,O,-51.249893702863126,49.428716667580034,143.21274356217296,7,30
4231,H,-50.328408075180896,47.889566250989745,143.06334175521613,7,31
4232,H,-53.04646460447072,49.043097111174525,143.02642972011253,7,32
4233,O,-165.23790338582364,-134.75494021849022,-77.85192289158446,7,33
4234,H,-165.63042233505993,-136.39554629169444,-78.52484707385241,7,34
4235,H,-166.67272576094575,-134.2982480342116,-76.7837056410237,7,35
4236,O,-75.27227562800348,103.98799078569174,134.15343826356778,7,36
4237,H,-76.40867800376812,102.7842234261882,134.87386640008918,7,37
4238,H,-75.23211326267014,105.40627994036022,135.2422025144706,7,38
4239,O,105.6710231170289,77.23234380934923,-4.949221149067325,7,39
4240,H,104.05771225884723,77.5895437632399,-4.180005933742396,7,40
4241,H,105.18021569342584,76.53992520461019,-6.530176103647739,7,41
4242,O,28.599510182793278,115.76121033227068,-84.53257416705564,7,42
4243,H,29.735203910978747,114.50613499830868,-83.8995005451862,7,43
4244,H,29.5028695502639,116.99937261067657,-85.43228069247152,7,44
4245,O,200.72745792050674,-23.750820613896675,173.48893659399405,7,45
4246,H,201.85273925359567,-24.79988359282433,174.42227080919994,7,46
4247,H,199.1915597238731,-24.65278158347774,173.25887935416694,7,47
4248,O,175.61899893608378,74.39575416165101,-68.38264512629989,7,48
4249,H,177.20771310922433,75.28761265134351,-68.35491905354918,7,49
4250,H,174.6755962560731,75.48325796472636,-69.464787774223,7,50
4251,O,-67.21355992418415,-184.9181634878311,120.15377274522514,7,51
4252,H,-67.9270829986942,-186.43441608384342,119.51359375029527,7,52
4253,H,-67.59527908431394,-183.7648650640523,118.84085665098823,7,53
4254,O,-165.484731951691,125.78240928838557,-8.23559036012525,7,54
4255,H,-165.5120687407049,125.36736101531247,-6.443739996258341,7,55
4256,H,-164.7609722266841,127.38379219051471,-8.342588585671713,7,56
4257,O,-92.89336649174095,204.21999444420297,-37.3384236276331,7,57
4258,H,-91.54690585569666,203.76349690179276,-36.15261812210281,7,58
4259,H,-93.91800097131961,205.2600037416592,-36.20708949935466,7,59
4260,O,90.6347252431606,54.74219401069963,-193.60191202565494,7,60
4261,H,88.95002050353662,54.15228930962608,-193.230059129554,7,61
4262,H,91.60291358090015,53.23385937030521,-193.94336866492685,7,62
4263,O,55.376133127479086,187.67924342894722,-5.7299996031573555,7,63
4264,H,55.907393934354666,185.95558008001106,-5.492166137228186,7,64
4265,H,56.88953979481345,188.6849579630256,-5.451548347717305,7,65
4266,O,-119.32677157170474,82.9174491710713,68.32247811223844,7,66
4267,H,-118.65466564117487,84.56701443940308,67.93126118482095,7,67
4268,H,-119.66387050079652,82.93631998367276,70.09211851611087,7,68
4269,O,164.34429122958858,-69.83574871923761,199.95300438227662,7,69
4270,H,162.7810430158529,-70.81951029617689,199.86626024940617,7,70
4271,H,165.25104076707794,-70.14907677393386,198.44250600460717,7,71
4272,O,-95.78097876513907,72.86197812830112,-42.549878396075414,7,72
4273,H,-94.9371495737721,74.47525119194522,-42.582540435430865,7,73
4274,H,-95.85585541321713,72.30981316270359,-44.335364159817985,7,74
4275,O,-99.67952688797887,-115.13046674364153,-2.176198134083681,7,75
4276,H,-99.14379498731049,-113.91767971775039,-0.9701857790493539,7,76
4277,H,-98.36955687794443,-115.1827781630721,-3.365658371395582,7,77
4278,O,159.0650349504986,-100.37513535168762,-118.81475385362553,7,78
4279,H,157.31905770658966,-99.90087437662635,-118.43017553672966,7,79
4280,H,159.93741413553496,-100.049134788549,-117.3189953456027,7,80
4281,O,48.015465524767706,140.45041073213687,-162.77982603174362,7,81
4282,H,49.32058082645315,139.32874444656514,-162.06026905931284,7,82
4283,H,46.494705930151916,139.86785706861787,-162.19407872980116,7,83
4284,O,105.45863860296271,-33.42735984368179,51.678149277084984,7,84
4285,H,105.62776537906976,-33.629974469789886,49.91479221508116,7,85
4286,H,104.33572698737851,-34.65893453419177,52.33344608703704,7,86
4287,O,185.85759774139845,-107.44451856373199,175.84819446045464,7,87
4288,H,184.3040721724489,-107.90734669118272,175.0023281435134,7,88
4289,H,186.48026652707884,-106.3581410378758,174.62336231544455,7,89
4290,O,-17.97540331495889,-140.96186342187966,-65.39981329498448,7,90
4291,H,-17.4853631204682,-142.2999601267629,-64.28274660463323,7,91
4292,H,-17.512214249674493,-139.4503332533349,-64.55668330256228,7,92
4293,O,110.4923003078365,121.48037613123775,29.845055624110646,7,93
4294,H,111.42438352384929,121.43791396829417,31.415607632228916,7,94
4295,H,110.81492770849829,119.8946458368372,28.972678328801138,7,95
4296,O,32.00622287060851,-120.72231597367232,84.24723107769233,7,96
4297,H,33.551675526336176,-120.36079799386594,83.36884823036527,7,97
4298,H,31.91160046638459,-122.48364346900942,84.229116155842,7,98
4299,O,86.36092460556675,182.20316453662954,-131.39667067918674,7,99
4300,H,84.65633615973483,182.27268002955532,-131.2416639423104,7,100
4301,H,86.82651173425904,180.49470026097129,-131.2295148882132,7,101
4302,O,-20.509014942070422,114.86273401905223,-121.65438029241633,7,102
4303,H,-21.108903070239258,116.40169735268162,-122.38098594610119,7,103
4304,H,-21.452924068884325,113.5234959191348,-122.46444951311186,7,104
4305,O,52.58478543096166,154.8977752245468,132.93989345719862,7,105
4306,H,52.57770084489689,153.78004524006144,131.44672198527147,7,106
4307,H,52.061797848356974,153.87153825657577,134.30424224786793,7,107
4308,O,17.177602201153867,132.2010404836189,99.78175166343209,7,108
4309,H,18.347927064101427,130.9820948378331,99.06023504422906,7,109
4310,H,16.834102767127067,131.53275936028967,101.43380948151564,7,110
4311,O,42.01666928078885,204.6433046031857,39.262976282037954,7,111
4312,H,43.77128257652922,204.93528441334374,38.65278158347774,7,112
4313,H,41.34565750212122,203.46425487124347,37.96529516588968,7,113
4314,O,141.21259805320338,-181.21608270956597,201.62477205169537,7,114
4315,H,141.4459698739741,-182.9919818888576,201.94727095092946,7,115
4316,H,141.98827235499652,-180.9347685179061,199.94401684124594,7,116
4317,O,-59.80765414974573,35.95276627669003,144.83461110365718,7,117
4318,H,-59.12688760093504,34.8525162658241,143.56719396345648,7,118
4319,H,-60.92039903472751,34.88298811172822,145.80461546892627,7,119
4320,O,-35.96624569850919,120.34056846763937,168.20129370702054,7,120
4321,H,-35.36251197614409,118.69978853956238,168.84501027066557,7,121
4322,H,-35.4580017650049,120.30492821872456,166.44705646692884,7,122
4323,O,-62.503650007464415,174.22709792753653,49.206235342805904,7,123
4324,H,-61.55078168552299,175.51658896739653,48.3300483581108,7,124
4325,H,-63.64079126643826,173.64610895787231,47.94780196418211,7,125
4326,O,-97.6776031460173,-134.5996764787585,0.2705200717340323,7,126
4327,H,-98.79691861135309,-135.45651643967898,-0.9467985192100186,7,127
4328,H,-98.38330653070712,-134.58189792829242,1.8920172267502178,7,128
4329,O,-75.27735143439719,130.7918749303163,144.55534348620594,7,129
4330,H,-73.78832224378611,131.40153483617013,145.40165010950966,7,130
4331,H,-76.67704378686147,131.12164927802985,145.74470356799333,7,131
